Generated by database/atmosphere/generate_atmosphere_table.py (pymsis)

Model: NRLMSISE-00
Date and time (UTC): 2015-01-01T01:30:00+00:00
Longitude [deg. East]: 1 point(s), 45.0 to 45.0
Latitude [deg. North]: 1 point(s), 55.0 to 55.0
F10.7 = 140.0, F10.7A = 146.0, Ap = 8.0
The species below the lower bound of the model are written as zero.

   Selected parameters are:
1 Height, km
2 O, cm-3
3 N2, cm-3
4 O2, cm-3
5 Mass_density, g/cm-3
6 Temperature_neutral, K
7 N, cm-3

          1          2          3          4          5          6          7
      560.0  2.804e+06  5.600e+03  4.129e+01  1.075e-16  8.215e+02  1.316e+04
      561.0  2.750e+06  5.413e+03  3.972e+01  1.059e-16  8.215e+02  1.293e+04
      562.0  2.697e+06  5.232e+03  3.821e+01  1.043e-16  8.215e+02  1.272e+04
      563.0  2.646e+06  5.057e+03  3.675e+01  1.028e-16  8.215e+02  1.250e+04
      564.0  2.595e+06  4.889e+03  3.535e+01  1.013e-16  8.215e+02  1.229e+04
      565.0  2.545e+06  4.725e+03  3.401e+01  9.976e-17  8.215e+02  1.208e+04
      566.0  2.496e+06  4.568e+03  3.272e+01  9.830e-17  8.215e+02  1.188e+04
      567.0  2.448e+06  4.415e+03  3.147e+01  9.686e-17  8.215e+02  1.168e+04
      568.0  2.401e+06  4.268e+03  3.027e+01  9.545e-17  8.215e+02  1.148e+04
      569.0  2.355e+06  4.126e+03  2.912e+01  9.407e-17  8.215e+02  1.129e+04
      570.0  2.310e+06  3.988e+03  2.802e+01  9.271e-17  8.215e+02  1.110e+04
      571.0  2.266e+06  3.855e+03  2.695e+01  9.138e-17  8.215e+02  1.092e+04
      572.0  2.222e+06  3.727e+03  2.593e+01  9.006e-17  8.215e+02  1.073e+04
      573.0  2.180e+06  3.603e+03  2.494e+01  8.878e-17  8.215e+02  1.055e+04
      574.0  2.138e+06  3.483e+03  2.400e+01  8.751e-17  8.215e+02  1.037e+04
      575.0  2.097e+06  3.367e+03  2.309e+01  8.627e-17  8.215e+02  1.020e+04
      576.0  2.057e+06  3.255e+03  2.221e+01  8.505e-17  8.215e+02  1.003e+04
      577.0  2.017e+06  3.147e+03  2.137e+01  8.385e-17  8.215e+02  9.861e+03
      578.0  1.979e+06  3.042e+03  2.056e+01  8.268e-17  8.215e+02  9.696e+03
      579.0  1.941e+06  2.941e+03  1.978e+01  8.152e-17  8.215e+02  9.533e+03
      580.0  1.904e+06  2.843e+03  1.903e+01  8.038e-17  8.215e+02  9.374e+03
      581.0  1.867e+06  2.749e+03  1.831e+01  7.927e-17  8.215e+02  9.217e+03
      582.0  1.832e+06  2.657e+03  1.762e+01  7.817e-17  8.215e+02  9.062e+03
      583.0  1.797e+06  2.569e+03  1.695e+01  7.710e-17  8.215e+02  8.910e+03
      584.0  1.762e+06  2.484e+03  1.631e+01  7.604e-17  8.215e+02  8.761e+03
      585.0  1.729e+06  2.401e+03  1.569e+01  7.500e-17  8.215e+02  8.615e+03
      586.0  1.696e+06  2.322e+03  1.510e+01  7.398e-17  8.215e+02  8.471e+03
      587.0  1.663e+06  2.245e+03  1.453e+01  7.297e-17  8.215e+02  8.329e+03
      588.0  1.631e+06  2.170e+03  1.398e+01  7.199e-17  8.215e+02  8.190e+03
      589.0  1.600e+06  2.098e+03  1.345e+01  7.102e-17  8.215e+02  8.053e+03
      590.0  1.570e+06  2.029e+03  1.294e+01  7.007e-17  8.215e+02  7.918e+03
      591.0  1.540e+06  1.962e+03  1.245e+01  6.913e-17  8.215e+02  7.786e+03
      592.0  1.510e+06  1.897e+03  1.198e+01  6.822e-17  8.215e+02  7.656e+03
      593.0  1.482e+06  1.834e+03  1.153e+01  6.731e-17  8.215e+02  7.528e+03
      594.0  1.453e+06  1.773e+03  1.109e+01  6.643e-17  8.215e+02  7.402e+03
      595.0  1.426e+06  1.714e+03  1.067e+01  6.555e-17  8.215e+02  7.279e+03
      596.0  1.399e+06  1.658e+03  1.027e+01  6.470e-17  8.215e+02  7.157e+03
      597.0  1.372e+06  1.603e+03  9.885e+00  6.385e-17  8.215e+02  7.038e+03
      598.0  1.346e+06  1.550e+03  9.512e+00  6.303e-17  8.215e+02  6.921e+03
      599.0  1.320e+06  1.499e+03  9.154e+00  6.221e-17  8.215e+02  6.805e+03
      600.0  1.295e+06  1.449e+03  8.809e+00  6.141e-17  8.215e+02  6.692e+03
      601.0  1.271e+06  1.401e+03  8.477e+00  6.063e-17  8.215e+02  6.580e+03
      602.0  1.246e+06  1.355e+03  8.158e+00  5.986e-17  8.215e+02  6.471e+03
      603.0  1.223e+06  1.310e+03  7.850e+00  5.910e-17  8.215e+02  6.363e+03
      604.0  1.199e+06  1.267e+03  7.555e+00  5.835e-17  8.215e+02  6.257e+03
      605.0  1.177e+06  1.225e+03  7.271e+00  5.762e-17  8.215e+02  6.153e+03
      606.0  1.154e+06  1.185e+03  6.997e+00  5.689e-17  8.215e+02  6.051e+03
      607.0  1.132e+06  1.146e+03  6.734e+00  5.618e-17  8.215e+02  5.950e+03
      608.0  1.111e+06  1.108e+03  6.481e+00  5.549e-17  8.215e+02  5.851e+03
      609.0  1.090e+06  1.071e+03  6.237e+00  5.480e-17  8.215e+02  5.754e+03
      610.0  1.069e+06  1.036e+03  6.003e+00  5.413e-17  8.215e+02  5.658e+03
      611.0  1.049e+06  1.002e+03  5.777e+00  5.346e-17  8.215e+02  5.564e+03
      612.0  1.029e+06  9.689e+02  5.561e+00  5.281e-17  8.215e+02  5.472e+03
      613.0  1.010e+06  9.370e+02  5.352e+00  5.217e-17  8.215e+02  5.381e+03
      614.0  9.904e+05  9.061e+02  5.151e+00  5.154e-17  8.215e+02  5.292e+03
      615.0  9.717e+05  8.763e+02  4.958e+00  5.092e-17  8.215e+02  5.204e+03
      616.0  9.533e+05  8.475e+02  4.772e+00  5.031e-17  8.215e+02  5.118e+03
      617.0  9.352e+05  8.196e+02  4.593e+00  4.971e-17  8.215e+02  5.033e+03
      618.0  9.175e+05  7.927e+02  4.421e+00  4.912e-17  8.215e+02  4.949e+03
      619.0  9.002e+05  7.666e+02  4.255e+00  4.854e-17  8.215e+02  4.867e+03
      620.0  8.831e+05  7.414e+02  4.095e+00  4.797e-17  8.215e+02  4.787e+03
      621.0  8.664e+05  7.171e+02  3.942e+00  4.741e-17  8.215e+02  4.707e+03
      622.0  8.501e+05  6.935e+02  3.794e+00  4.686e-17  8.215e+02  4.629e+03
      623.0  8.340e+05  6.707e+02  3.652e+00  4.631e-17  8.215e+02  4.553e+03
      624.0  8.182e+05  6.487e+02  3.516e+00  4.578e-17  8.215e+02  4.477e+03
      625.0  8.028e+05  6.274e+02  3.384e+00  4.525e-17  8.215e+02  4.403e+03
      626.0  7.876e+05  6.068e+02  3.258e+00  4.474e-17  8.215e+02  4.331e+03
      627.0  7.728e+05  5.869e+02  3.136e+00  4.423e-17  8.215e+02  4.259e+03
      628.0  7.582e+05  5.677e+02  3.018e+00  4.373e-17  8.215e+02  4.189e+03
      629.0  7.439e+05  5.491e+02  2.906e+00  4.323e-17  8.215e+02  4.119e+03
      630.0  7.298e+05  5.311e+02  2.797e+00  4.275e-17  8.215e+02  4.051e+03
      631.0  7.161e+05  5.137e+02  2.693e+00  4.227e-17  8.215e+02  3.984e+03
      632.0  7.026e+05  4.969e+02  2.592e+00  4.180e-17  8.215e+02  3.919e+03
      633.0  6.893e+05  4.806e+02  2.495e+00  4.134e-17  8.215e+02  3.854e+03
      634.0  6.764e+05  4.649e+02  2.402e+00  4.088e-17  8.215e+02  3.790e+03
      635.0  6.636e+05  4.497e+02  2.313e+00  4.044e-17  8.215e+02  3.728e+03
      636.0  6.511e+05  4.349e+02  2.226e+00  4.000e-17  8.215e+02  3.666e+03
      637.0  6.389e+05  4.207e+02  2.143e+00  3.956e-17  8.215e+02  3.606e+03
      638.0  6.269e+05  4.070e+02  2.063e+00  3.914e-17  8.215e+02  3.546e+03
      639.0  6.151e+05  3.937e+02  1.986e+00  3.872e-17  8.215e+02  3.488e+03
      640.0  6.035e+05  3.808e+02  1.912e+00  3.830e-17  8.215e+02  3.430e+03
      641.0  5.921e+05  3.684e+02  1.841e+00  3.789e-17  8.215e+02  3.374e+03
      642.0  5.810e+05  3.563e+02  1.773e+00  3.749e-17  8.215e+02  3.318e+03
      643.0  5.701e+05  3.447e+02  1.707e+00  3.710e-17  8.215e+02  3.264e+03
      644.0  5.594e+05  3.334e+02  1.643e+00  3.671e-17  8.215e+02  3.210e+03
      645.0  5.489e+05  3.226e+02  1.582e+00  3.633e-17  8.215e+02  3.157e+03
      646.0  5.386e+05  3.120e+02  1.523e+00  3.595e-17  8.215e+02  3.105e+03
      647.0  5.285e+05  3.019e+02  1.467e+00  3.558e-17  8.215e+02  3.054e+03
      648.0  5.186e+05  2.920e+02  1.412e+00  3.521e-17  8.215e+02  3.004e+03
      649.0  5.088e+05  2.825e+02  1.360e+00  3.485e-17  8.215e+02  2.955e+03
      650.0  4.993e+05  2.733e+02  1.309e+00  3.450e-17  8.215e+02  2.906e+03
      651.0  4.899e+05  2.644e+02  1.260e+00  3.415e-17  8.215e+02  2.858e+03
      652.0  4.807e+05  2.558e+02  1.214e+00  3.381e-17  8.215e+02  2.812e+03
      653.0  4.717e+05  2.474e+02  1.169e+00  3.347e-17  8.215e+02  2.765e+03
      654.0  4.629e+05  2.394e+02  1.125e+00  3.314e-17  8.215e+02  2.720e+03
      655.0  4.542e+05  2.316e+02  1.083e+00  3.281e-17  8.215e+02  2.675e+03
      656.0  4.457e+05  2.241e+02  1.043e+00  3.248e-17  8.215e+02  2.631e+03
      657.0  4.374e+05  2.168e+02  1.005e+00  3.216e-17  8.215e+02  2.588e+03
      658.0  4.292e+05  2.097e+02  9.673e-01  3.185e-17  8.215e+02  2.546e+03
      659.0  4.212e+05  2.029e+02  9.315e-01  3.154e-17  8.215e+02  2.504e+03
      660.0  4.133e+05  1.963e+02  8.969e-01  3.124e-17  8.215e+02  2.463e+03
      661.0  4.056e+05  1.899e+02  8.637e-01  3.094e-17  8.215e+02  2.423e+03
      662.0  3.980e+05  1.838e+02  8.317e-01  3.064e-17  8.215e+02  2.383e+03
      663.0  3.906e+05  1.778e+02  8.009e-01  3.035e-17  8.215e+02  2.344e+03
      664.0  3.833e+05  1.720e+02  7.713e-01  3.006e-17  8.215e+02  2.306e+03
      665.0  3.761e+05  1.665e+02  7.428e-01  2.978e-17  8.215e+02  2.268e+03
      666.0  3.691e+05  1.611e+02  7.153e-01  2.950e-17  8.215e+02  2.231e+03
      667.0  3.622e+05  1.558e+02  6.888e-01  2.922e-17  8.215e+02  2.194e+03
      668.0  3.554e+05  1.508e+02  6.634e-01  2.895e-17  8.215e+02  2.159e+03
      669.0  3.488e+05  1.459e+02  6.389e-01  2.868e-17  8.215e+02  2.123e+03
      670.0  3.423e+05  1.412e+02  6.153e-01  2.842e-17  8.215e+02  2.089e+03
      671.0  3.359e+05  1.366e+02  5.925e-01  2.816e-17  8.215e+02  2.055e+03
      672.0  3.297e+05  1.322e+02  5.706e-01  2.790e-17  8.215e+02  2.021e+03
      673.0  3.235e+05  1.279e+02  5.496e-01  2.765e-17  8.215e+02  1.988e+03
      674.0  3.175e+05  1.237e+02  5.293e-01  2.740e-17  8.215e+02  1.956e+03
      675.0  3.116e+05  1.197e+02  5.098e-01  2.715e-17  8.215e+02  1.924e+03
      676.0  3.058e+05  1.159e+02  4.910e-01  2.691e-17  8.215e+02  1.892e+03
      677.0  3.001e+05  1.121e+02  4.729e-01  2.667e-17  8.215e+02  1.861e+03
      678.0  2.945e+05  1.085e+02  4.554e-01  2.644e-17  8.215e+02  1.831e+03
      679.0  2.890e+05  1.050e+02  4.386e-01  2.621e-17  8.215e+02  1.801e+03
      680.0  2.836e+05  1.016e+02  4.225e-01  2.598e-17  8.215e+02  1.772e+03
      681.0  2.784e+05  9.832e+01  4.069e-01  2.575e-17  8.215e+02  1.743e+03
      682.0  2.732e+05  9.514e+01  3.919e-01  2.553e-17  8.215e+02  1.715e+03
      683.0  2.681e+05  9.207e+01  3.775e-01  2.531e-17  8.215e+02  1.687e+03
      684.0  2.631e+05  8.910e+01  3.636e-01  2.509e-17  8.215e+02  1.659e+03
      685.0  2.583e+05  8.622e+01  3.502e-01  2.488e-17  8.215e+02  1.632e+03
      686.0  2.535e+05  8.344e+01  3.374e-01  2.466e-17  8.215e+02  1.606e+03
      687.0  2.488e+05  8.075e+01  3.249e-01  2.446e-17  8.215e+02  1.580e+03
      688.0  2.441e+05  7.814e+01  3.130e-01  2.425e-17  8.215e+02  1.554e+03
      689.0  2.396e+05  7.563e+01  3.015e-01  2.405e-17  8.215e+02  1.529e+03
      690.0  2.352e+05  7.319e+01  2.904e-01  2.385e-17  8.215e+02  1.504e+03
      691.0  2.308e+05  7.083e+01  2.798e-01  2.365e-17  8.215e+02  1.480e+03
      692.0  2.265e+05  6.855e+01  2.695e-01  2.346e-17  8.215e+02  1.455e+03
      693.0  2.223e+05  6.634e+01  2.596e-01  2.326e-17  8.215e+02  1.432e+03
      694.0  2.182e+05  6.421e+01  2.501e-01  2.307e-17  8.215e+02  1.409e+03
      695.0  2.142e+05  6.214e+01  2.409e-01  2.289e-17  8.215e+02  1.386e+03
      696.0  2.102e+05  6.014e+01  2.320e-01  2.270e-17  8.215e+02  1.363e+03
      697.0  2.063e+05  5.821e+01  2.235e-01  2.252e-17  8.215e+02  1.341e+03
      698.0  2.025e+05  5.634e+01  2.153e-01  2.234e-17  8.215e+02  1.319e+03
      699.0  1.988e+05  5.453e+01  2.074e-01  2.216e-17  8.215e+02  1.298e+03
      700.0  1.951e+05  5.277e+01  1.998e-01  2.198e-17  8.215e+02  1.277e+03
